-1.349541933	-0.5713528162	-0.2839932963	-0.7790412726
-1.486776684	-0.9618710987	0.9038688829	-1.227503631
-1.680691454	1.580717226	-0.7534368532	0.5252581984
-1.387405875	0.442707181	-0.08348079771	1.712527282
0.3341556294	-0.8385190694	-1.282721554	0.6641251408
0.7362668393	1.033629792	1.558422998	0.7838488063
-1.454087513	0.05380084924	-0.5876699351	1.283678677
1.014789267	-0.404913838	-1.642608541	0.2699605292
0.2645536698	-0.5087246373	0.9327942133	-0.06821616925
0.8847233187	0.7244779421	-1.379491081	1.579683596
-0.03747317102	-0.1704223063	-0.172986594	-1.117438667
0.4652659073	0.07260747813	-1.469050677	0.6587080006
-0.1774719367	1.655053142	1.747155163	0.3272868199
-1.504419776	1.691480998	-1.124739476	-0.00499319192
1.692217358	-1.652502223	-1.839046711	-1.151640941
1.660725364	1.32974216	-0.7175622629	-0.8429954899
0.3911101939	1.675439974	1.025231356	1.637413885
1.588570607	-1.568885944	-1.385367591	-1.372700785
0.4315933138	-1.065936733	1.558998576	1.467003473
-1.794134441	-1.953508533	0.9454965284	0.5617584344
0.1975763198	-0.3385387352	0.09076730441	0.6203992488
-1.00554138	-0.3579054186	-1.420046164	1.955784247
1.772706305	-0.6293634698	-1.846966684	-0.01039024256
-1.20905965	1.935209166	-0.4903228162	0.7831066269
-0.6236893861	-0.855935853	-0.934994055	-0.2088663746
0.4965344286	1.251095315	1.320361517	-0.8580912733
0.2774924878	-1.41993541	0.2459984431	-1.319563427
0.4301220793	-0.6439428227	0.9012496509	-1.758426294
1.273375555	0.5750714755	-0.07299832907	-0.4750176603
0.5461981343	0.8570645349	-0.3541418612	-0.3567151753
0.9405097216	0.9185874816	-0.0957276253	0.01379735768
-1.755314031	-0.9536884148	-1.070901934	-0.103958807
1.786898331	-1.93998513	0.01735994779	1.471907151
-0.9021141473	1.517970007	0.2687281929	1.352900097
-1.954310775	-1.381700933	0.3879135521	-0.9091638299
-0.510829634	-0.2210394768	0.4657353153	-1.941053505
-0.7065054607	-0.3050449444	-1.715363964	-0.9519050149
1.632741119	0.8808530914	-1.886433703	0.7406881312
1.142495534	0.8128432045	1.492378461	-0.06413697451
-0.9826767454	1.905452121	0.7173176175	1.792913406
0.4900385691	-1.520350492	-1.6047399	-0.07747305185
-1.190412391	-1.442107661	-0.1499582808	1.085538672
-1.22959082	-1.152137999	1.801478161	-1.206162753
1.300520128	0.3092992967	-0.006611617282	-1.309046067
-1.424656128	0.4490594529	-1.525353338	-1.378746119
-0.4437787179	-1.973605067	0.6710934062	1.777820097
1.239957426	-0.3572863871	-1.764341933	-0.1853912901
1.640273632	1.997306233	-1.860349067	-1.524877283
0.3151975675	0.4672246398	-0.7468071291	-0.1856810944
1.530768293	-1.949589051	-1.368382288	0.3193004206
0.5093127247	0.4705086919	-1.826293318	-1.070200252
0.07805815712	1.69460754	-0.1655241009	-0.4778909581
-0.230285272	1.171365568	-1.317397386	-1.346342988
0.548602107	0.1674927259	-1.681872915	0.5761654321
1.77870584	0.3033216465	-1.222423743	1.119867931
1.583034373	-0.3321021888	0.05165406968	1.37204432
-0.6819505412	0.8157380223	-1.684108706	-0.5706598964
1.790252856	-0.545012325	-1.948589333	1.84962194
-1.282681808	1.813847993	0.08667473495	1.509772009
-1.536068654	1.661673315	-1.781188934	0.9617769988
1.550311837	-1.784505108	1.469361698	1.24555322
0.8021399202	0.005719836801	-0.2487663832	-0.7673152853
-0.8409496602	-0.7289990112	-0.7140201731	-0.5092942743
0.8291945243	1.212392384	1.109826805	-1.86745779
-1.549939142	-0.2037814045	-1.259199164	0.333463124
-1.289488128	1.179172916	0.09606206976	-1.80395315
1.577742255	1.374774582	-0.4830962988	0.8858108176
1.247473905	0.3642469104	-1.875422193	0.1067734556
1.913342931	-0.6672411906	1.029162523	1.29863046
0.9190134397	0.2117170114	1.882547237	1.332525972
1.278103392	-0.03380603809	1.837157294	0.4761167783
-0.3556454172	-1.478739101	1.527955362	-1.915709035
-1.452400751	0.8642682424	-1.26569053	1.908581337
1.652043075	-1.518033254	-0.444206547	-1.831966859
0.4731002217	-0.6670397986	0.109370484	0.8823699728
0.5439319806	1.017131499	-0.008262150921	-0.01933587622
0.7258476568	-1.756096342	0.9271079386	-1.296668652
1.282817944	-1.247643228	-1.909946669	-1.141605741
-1.38181881	-1.122107349	-0.4689688645	-1.758786821
-1.737013988	1.244358472	-0.687237327	1.747294343
0.5549020255	1.017709652	1.664409827	0.002341791056
-0.466966751	-1.812447275	0.2590568094	1.900216167
0.3516305937	0.3803735338	1.815404285	-1.875224998
-1.404225132	-0.009140728973	-0.8688319949	-1.966885922
1.001610656	-1.860530914	1.9852295	0.4859455545
1.618585507	-0.6130485628	0.31199513	-1.280179282
1.35368302	0.2380135711	-0.5930607347	-1.623920062
0.5604875665	-0.1323792776	0.8259262471	-1.68752679
1.315220867	0.12761568	1.540009156	0.162531171
-1.747406874	0.6355780605	-1.109795184	1.781477565
1.045884985	0.7747538276	0.369360704	0.1741840038
-1.309426259	1.156561142	-1.975916137	-0.2466480499
1.252089098	1.033552115	0.278439167	-1.591472681
0.5382840969	-1.183960442	0.2847929094	-1.289546363
1.098442064	0.1671331441	1.627966714	0.7839542152
1.943538236	-1.105543897	0.2232489251	-1.012299879
1.4629286	1.330220007	0.3225118564	0.09185608756
1.794556011	-0.5236198548	0.8517941087	0.909823251
1.822076979	0.1083420794	1.947540725	0.1958166705
-0.8225832023	1.149677352	-1.258730987	-1.912406701
-1.056500778	-1.055324249	0.7869040193	1.128029181
0.08743306715	1.045298748	0.6646953709	0.13040209
0.4902501469	1.07818059	-1.965175126	1.073112578
0.4399988931	0.6994295409	-0.6238634363	-0.5002011629
-0.8883747226	1.254423449	0.4263131926	-1.268011574
0.897438908	1.853186897	-1.313910914	-1.301066871
1.826432071	-0.4332472542	-0.1077350117	-1.17658904
-0.9997031363	1.004251158	-0.007658229209	0.7958495598
-1.73602504	1.11266923	1.994197058	1.726422087
0.80721673	0.8015121724	-1.040249893	-0.4810626386
1.798657302	0.8027503183	0.2433446506	-0.696614149
-1.752441007	1.064544966	-1.093600153	0.3986176355
1.708692297	0.9850032451	0.4448557636	-0.6097694617
-1.959900966	1.677410062	0.1466549961	1.445819976
1.334542278	-0.6377387391	-0.64999553	0.1166058024
-0.5675918898	-0.373839288	1.569487601	1.681378412
1.028284531	1.359554219	-0.3786415746	-1.713994711
-0.004022127017	0.8700888194	-1.921951625	-1.426779827
-0.2374051893	-0.8195583783	0.8932166779	-1.579711703
0.1003262866	0.9814072875	1.786612851	1.296093388
1.786692992	-1.205305034	1.998382168	-1.761826081
1.328787415	-0.5874014478	1.309074391	-0.3608987378
-0.02285749465	-1.124619297	-1.22194215	-1.915401617
-0.9154281858	1.559019228	0.5080452366	1.043089801
0.3133800188	1.31743551	1.567152196	0.8648909358
0.1515320176	-0.1119544031	0.01926944312	0.439760237
1.737805407	1.58912105	1.165727887	-1.785484526
1.931038716	-0.2759985616	0.0735982554	0.418957945
0.3349365955	-0.976483047	1.562753619	-0.44719477
-1.180556996	-0.4098591171	0.6629336616	-0.3238148615
1.836095179	0.2260972178	-1.884523564	-1.015925329
-1.862384063	-0.2930706181	-0.3606082108	-1.008997443
-1.252569262	-0.6059326408	-0.3617832065	-0.3367874166
-0.4105321318	1.122930857	1.099408659	-1.920727238
-0.6342914002	-0.3717990993	0.3605928002	1.288642933
1.858305919	-1.044591874	-1.157988366	1.311709748
-0.1551879384	1.039517651	0.6335507454	-1.365945555
1.261605897	-1.062857146	-1.04557474	-0.7665735204
-0.655274149	1.242500111	1.659853159	0.3986208066
-1.534463147	-1.034781306	0.4077714393	1.856188357
1.278543279	0.9380995845	-1.038939366	-1.432937062
0.8865463883	1.185241292	0.3583441852	-1.875015269
-0.3155833166	1.668613733	-0.2718723742	0.7620351063
0.3635543706	0.189571186	0.2185913669	1.65380504
-1.469609356	0.3023935324	0.7258464759	0.4967574775
